issue,pollster,start_date,end_date,sample_size,population,approve,disapprove,net,url,sponsor,mode,tracking,wording_notes,partisan,other_notes
trade_tariffs,Verasight,07/14/2025,07/16/2025,1500,A,38,56,-18,https://www.gelliottmorris.com/p/new-poll-dems-lead-house-generic,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
govt_spending,Verasight,07/14/2025,07/16/2025,1500,A,37,57,-20,https://www.gelliottmorris.com/p/new-poll-dems-lead-house-generic,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
healthcare,Verasight,07/14/2025,07/16/2025,1500,A,35,58,-23,https://www.gelliottmorris.com/p/new-poll-dems-lead-house-generic,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
inflation,Verasight,07/14/2025,07/16/2025,1500,A,33,61,-28,https://www.gelliottmorris.com/p/new-poll-dems-lead-house-generic,Strength In Numbers,Text/Online Ad/Email,FALSE,NA,NA,NA
climate_change,YouGov,04/13/2025,04/15/2025,1512,A,35,45,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
healthcare,YouGov,04/13/2025,04/15/2025,1512,A,37,47,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
govt_spending,YouGov,04/13/2025,04/15/2025,1512,A,44,47,-3,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
abortion,YouGov,04/13/2025,04/15/2025,1512,A,37,43,-6,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
guns,YouGov,04/13/2025,04/15/2025,1512,A,38,41,-3,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
crime,YouGov,04/13/2025,04/15/2025,1512,A,45,41,4,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_wmD8f2B.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
national_security,YouGov,04/19/2025,04/22/2025,1625,A,44,47,-3,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
education,YouGov,04/19/2025,04/22/2025,1625,A,39,51,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
crime,YouGov,04/19/2025,04/22/2025,1625,A,44,45,-1,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
criminal_justice,YouGov,04/19/2025,04/22/2025,1625,A,39,45,-6,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_iR37dyy.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
govt_spending,YouGov,06/06/2025,06/09/2025,1533,A,40,52,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/econTabReport_B2kkifF.pdf,The Economist,Online Matched Sample,FALSE,NA,NA,NA
democracy,AtlasIntel,01/21/2025,01/23/2025,1882,A,48,52,-4,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
israel_palestine,AtlasIntel,01/21/2025,01/23/2025,1882,A,45,52,-7,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
environment,AtlasIntel,01/21/2025,01/23/2025,1882,A,43,53,-10,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
corruption,AtlasIntel,01/21/2025,01/23/2025,1882,A,47,53,-6,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
ukraine,AtlasIntel,01/21/2025,01/23/2025,1882,A,47,50,-3,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
education,AtlasIntel,01/21/2025,01/23/2025,1882,A,48,51,-3,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
taxes,AtlasIntel,01/21/2025,01/23/2025,1882,A,40,54,-14,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
national_debt,AtlasIntel,01/21/2025,01/23/2025,1882,A,36,56,-20,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
healthcare,AtlasIntel,01/21/2025,01/23/2025,1882,A,40,52,-12,https://cdn.atlasintel.org/ed3f5238-e823-495e-a877-628217de9e68.pdf,NA,Online Ad,FALSE,NA,NA,NA
democracy,AtlasIntel,03/07/2025,03/12/2025,2550,A,49,50,-1,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
ukraine,AtlasIntel,03/07/2025,03/12/2025,2550,A,49,51,-2,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
national_debt,AtlasIntel,03/07/2025,03/12/2025,2550,A,48,50,-2,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
israel_palestine,AtlasIntel,03/07/2025,03/12/2025,2550,A,49,50,-1,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
taxes,AtlasIntel,03/07/2025,03/12/2025,2550,A,49,50,-1,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
education,AtlasIntel,03/07/2025,03/12/2025,2550,A,48,51,-3,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
environment,AtlasIntel,03/07/2025,03/12/2025,2550,A,46,50,-4,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
healthcare,AtlasIntel,03/07/2025,03/12/2025,2550,A,46,51,-5,https://atlasintel.org/poll/usa-national-2025-03-17,NA,Online Ad,FALSE,NA,NA,NA
democracy,AtlasIntel,04/10/2025,04/14/2025,2347,A,44,56,-12,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
corruption,AtlasIntel,04/10/2025,04/14/2025,2347,A,44,56,-12,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
education,AtlasIntel,04/10/2025,04/14/2025,2347,A,44,55,-11,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
national_debt,AtlasIntel,04/10/2025,04/14/2025,2347,A,47,50,-3,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
ukraine,AtlasIntel,04/10/2025,04/14/2025,2347,A,43,55,-12,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
israel_palestine,AtlasIntel,04/10/2025,04/14/2025,2347,A,44,54,-10,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
taxes,AtlasIntel,04/10/2025,04/14/2025,2347,A,42,55,-13,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
environment,AtlasIntel,04/10/2025,04/14/2025,2347,A,40,55,-15,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
healthcare,AtlasIntel,04/10/2025,04/14/2025,2347,A,38,55,-17,https://cdn.atlasintel.org/e3edc86b-aac7-4ebe-9ef7-6a8346f658f6.pdf,NA,Online Ad,FALSE,NA,NA,NA
trade_tariffs,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,33,58,-25,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
deportations,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,45,49,-4,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
border_security,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,55,40,15,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
taxes,Beacon Research/Shaw & Co. Research,04/18/2025,04/21/2025,1104,RV,38,53,-15,https://www.foxnews.com/official-polls/fox-news-poll-first-100-days-president-trumps-second-term,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
border_security,Beacon Research/Shaw & Co. Research,06/13/2025,06/16/2025,1003,RV,53,46,7,https://static.foxnews.com/foxnews.com/content/uploads/2025/06/fox_june-13-16-2025_national_topline_june-18-release.pdf,FOX News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
economy,Quinnipiac University,02/13/2025,02/17/2025,1039,RV,44,48,-4,https://poll.qu.edu/poll-release?releaseid=3919,NA,Live Phone,FALSE,NA,NA,NA
immigration,Quinnipiac University,02/13/2025,02/17/2025,1039,RV,46,49,-3,https://poll.qu.edu/poll-release?releaseid=3919,NA,Live Phone,FALSE,NA,NA,NA
federal_workforce,Quinnipiac University,02/13/2025,02/17/2025,1039,RV,41,49,-8,https://poll.qu.edu/poll-release?releaseid=3919,NA,Live Phone,FALSE,NA,NA,NA
ukraine,Quinnipiac University,02/13/2025,02/17/2025,1039,RV,40,44,-4,https://poll.qu.edu/poll-release?releaseid=3919,NA,Live Phone,FALSE,NA,NA,NA
israel_palestine,Quinnipiac University,02/13/2025,02/17/2025,1039,RV,38,47,-9,https://poll.qu.edu/poll-release?releaseid=3919,NA,Live Phone,FALSE,NA,NA,NA
military,Quinnipiac University,03/06/2025,03/10/2025,1198,RV,41,48,-7,https://poll.qu.edu/images/polling/us/us03132025_ufoz84.pdf,NA,Live Phone,FALSE,NA,NA,NA
federal_workforce,Quinnipiac University,03/06/2025,03/10/2025,1198,RV,40,55,-15,https://poll.qu.edu/images/polling/us/us03132025_ufoz84.pdf,NA,Live Phone,FALSE,NA,NA,NA
ukraine,Quinnipiac University,03/06/2025,03/10/2025,1198,RV,38,55,-17,https://poll.qu.edu/images/polling/us/us03132025_ufoz84.pdf,NA,Live Phone,FALSE,NA,NA,NA
israel_palestine,Quinnipiac University,03/06/2025,03/10/2025,1198,RV,37,49,-12,https://poll.qu.edu/images/polling/us/us03132025_ufoz84.pdf,NA,Live Phone,FALSE,NA,NA,NA
trade_tariffs,Quinnipiac University,04/03/2025,04/07/2025,1407,RV,39,55,-16,https://poll.qu.edu/images/polling/us/us04092025_uodc32.pdf,NA,Live Phone,FALSE,NA,NA,NA
deportations,Quinnipiac University,04/03/2025,04/07/2025,1407,RV,42,53,-11,https://poll.qu.edu/images/polling/us/us04092025_uodc32.pdf,NA,Live Phone,FALSE,NA,NA,NA
federal_workforce,Quinnipiac University,04/03/2025,04/07/2025,1407,RV,41,54,-13,https://poll.qu.edu/images/polling/us/us04092025_uodc32.pdf,NA,Live Phone,FALSE,NA,NA,NA
deportations,Quinnipiac University,06/05/2025,06/09/2025,1265,RV,40,56,-16,https://poll.qu.edu/poll-release?releaseid=3924,NA,Live Phone,FALSE,NA,NA,NA
universities,Quinnipiac University,06/05/2025,06/09/2025,1265,RV,37,54,-17,https://poll.qu.edu/poll-release?releaseid=3924,NA,Live Phone,FALSE,NA,NA,NA
israel_palestine,Quinnipiac University,06/05/2025,06/09/2025,1265,RV,35,52,-17,https://poll.qu.edu/poll-release?releaseid=3924,NA,Live Phone,FALSE,NA,NA,NA
border_security,Marquette University Law School,05/05/2025,05/15/2025,1004,A,56,43,13,https://law.marquette.edu/poll/wp-content/uploads/2025/05/MLSPSC26Toplines_NationalIssues.html,NA,Probability Panel,FALSE,NA,NA,NA
healthcare,SSRS,03/06/2025,03/09/2025,1206,A,43,56,-13,https://s3.documentcloud.org/documents/25558091/cnn-poll-trumps-performance-and-economy.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
govt_spending,SSRS,03/06/2025,03/09/2025,1206,A,48,51,-3,https://s3.documentcloud.org/documents/25558091/cnn-poll-trumps-performance-and-economy.pdf,CNN,Probability Panel,FALSE,NA,NA,NA
transgender,SSRS,04/17/2025,04/24/2025,1476,RV,51,48,3,https://edition.cnn.com/.element/interactive/2025/04/REL5a-Trump-at-100days.pdf,CNN,Live Phone/Probability Panel,FALSE,NA,NA,NA
ukraine,Hart Research Associates/Public Opinion Strategies,03/07/2025,03/11/2025,1000,RV,42,55,-13,https://www.nbcnews.com/politics/trump-administration/poll-trump-faces-early-challenges-economy-united-gop-backs-big-change-rcna195860,NBC News,Live Phone/Text-to-Web,FALSE,NA,NA,NA
border_security,Hart Research Associates/Public Opinion Strategies,04/09/2025,04/13/2025,1000,A,53,41,12,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2025/04/21/fullsurveyliesmanhere.pdf,CNBC,NA,FALSE,NA,NA,NA
govt_spending,Hart Research Associates/Public Opinion Strategies,04/09/2025,04/13/2025,1000,A,45,51,-6,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2025/04/21/fullsurveyliesmanhere.pdf,CNBC,NA,FALSE,NA,NA,NA
federal_workforce,Hart Research Associates/Public Opinion Strategies,04/09/2025,04/13/2025,1000,A,44,53,-9,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2025/04/21/fullsurveyliesmanhere.pdf,CNBC,NA,FALSE,NA,NA,NA
deportations,Hart Research Associates/Public Opinion Strategies,04/09/2025,04/13/2025,1000,A,52,45,7,https://fm.cnbc.com/applications/cnbc.com/resources/editorialfiles/2025/04/21/fullsurveyliesmanhere.pdf,CNBC,NA,FALSE,NA,NA,NA
kilmar_abrego_garcia,The New York Times/Siena College,04/21/2025,04/24/2025,913,RV,31,52,-21,https://www.nytimes.com/interactive/2025/04/25/us/elections/times-siena-poll-crosstabs.html,NA,IVR/Live Phone,FALSE,NA,NA,NA
inflation,YouGov,04/25/2025,04/28/2025,1597,A,31,59,-28,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
govt_spending,YouGov,04/25/2025,04/28/2025,1597,A,42,48,-6,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
democracy,YouGov,04/25/2025,04/28/2025,1597,A,36,51,-15,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
dei,YouGov,04/25/2025,04/28/2025,1597,A,39,48,-9,https://www.scribd.com/document/855435184/20250428-combined-trump100,Yahoo News,Online Matched Sample,FALSE,NA,NA,NA
economy,Marquette University Law School,07/07/2025,07/16/2025,1005,A,43,57,-14,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
inflation,Marquette University Law School,07/07/2025,07/16/2025,1005,A,35,66,-31,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
immigration,Marquette University Law School,07/07/2025,07/16/2025,1005,A,47,53,-6,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
border_security,Marquette University Law School,07/07/2025,07/16/2025,1005,A,54,46,8,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
trade_tariffs,Marquette University Law School,07/07/2025,07/16/2025,1005,A,35,65,-30,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
israel_iran_conflict,Marquette University Law School,07/07/2025,07/16/2025,1005,A,44,57,-13,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
foreign_policy,Marquette University Law School,07/07/2025,07/16/2025,1005,A,44,57,-13,https://law.marquette.edu/poll/2025/07/23/detailed-results-of-the-marquette-law-school-supreme-court-poll-july-7-16-2025-national-issues/,NA,Probability Panel,FALSE,NA,NA,NA
universities,AP-NORC,05/01/2025,05/05/2025,1175,LV,49,51,-2,https://apnorc.org/wp-content/uploads/2025/05/may-2025-Higher-Ed-topline.pdf,NA,Probability Panel,FALSE,NA,NA,NA
middle_east,AP-NORC,07/10/2025,07/14/2025,1437,A,42,55,-13,https://apnorc.org/wp-content/uploads/2025/07/July-W1-Topline-Trump.pdf,NA,Probability Panel,FALSE,NA,NA,NA
economy,Fabrizio Lee & Associates/Impact Research,03/27/2025,04/01/2025,1500,RV,44,52,-8,https://prod-i.a.dj.com/public/resources/documents/March_2025_WSJPoll.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
inflation,Fabrizio Lee & Associates/Impact Research,03/27/2025,04/01/2025,1500,RV,40,55,-15,https://prod-i.a.dj.com/public/resources/documents/March_2025_WSJPoll.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
border_security,Fabrizio Lee & Associates/Impact Research,03/27/2025,04/01/2025,1500,RV,53,43,10,https://prod-i.a.dj.com/public/resources/documents/March_2025_WSJPoll.pdf,Wall Street Journal,Live Phone/Text-to-Web,FALSE,NA,NA,NA
israel,John Zogby Strategies,05/28/2025,05/29/2025,1000,LV,46.8,42.9,3.9,https://johnzogbystrategies.com/wp-content/uploads/2025/06/Job-Approval-052825.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
ukraine,John Zogby Strategies,05/28/2025,05/29/2025,1000,LV,44.9,45.9,-1,https://johnzogbystrategies.com/wp-content/uploads/2025/06/Job-Approval-052825.pdf,NA,Online Opt-In Panel,FALSE,NA,NA,NA
death_penalty,YouGov,07/09/2025,07/13/2025,2104,A,29,34,-5,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
dei,YouGov,07/09/2025,07/13/2025,2104,A,39,48,-9,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
israel,YouGov,07/09/2025,07/13/2025,2104,A,37,46,-9,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
refugees,YouGov,07/09/2025,07/13/2025,2104,A,37,48,-11,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
guns,YouGov,07/09/2025,07/13/2025,2104,A,34,44,-10,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
cybersecurity,YouGov,07/09/2025,07/13/2025,2104,A,29,40,-11,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
consumer_protection,YouGov,07/09/2025,07/13/2025,2104,A,30,42,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
federal_workforce,YouGov,07/09/2025,07/13/2025,2104,A,38,50,-12,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
free_speech,YouGov,07/09/2025,07/13/2025,2104,A,37,50,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
vaccines,YouGov,07/09/2025,07/13/2025,2104,A,31,44,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
ai,YouGov,07/09/2025,07/13/2025,2104,A,25,38,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
social_security,YouGov,07/09/2025,07/13/2025,2104,A,36,51,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
foreign_aid,YouGov,07/09/2025,07/13/2025,2104,A,37,50,-13,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
ukraine,YouGov,07/09/2025,07/13/2025,2104,A,34,49,-15,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
womens_rights,YouGov,07/09/2025,07/13/2025,2104,A,32,48,-16,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
unions,YouGov,07/09/2025,07/13/2025,2104,A,25,42,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
childcare,YouGov,07/09/2025,07/13/2025,2104,A,26,43,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
russia,YouGov,07/09/2025,07/13/2025,2104,A,34,51,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
doge,YouGov,07/09/2025,07/13/2025,2104,A,32,50,-18,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
environment,YouGov,07/09/2025,07/13/2025,2104,A,32,49,-17,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
cabinet,YouGov,07/09/2025,07/13/2025,2104,A,32,50,-18,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
executive_orders,YouGov,07/09/2025,07/13/2025,2104,A,33,53,-20,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
taxes,YouGov,07/09/2025,07/13/2025,2104,A,34,54,-20,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
cryptocurrency,YouGov,07/09/2025,07/13/2025,2104,A,19,42,-23,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
race_relations,YouGov,07/09/2025,07/13/2025,2104,A,28,52,-24,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
jan_6_handling,YouGov,07/09/2025,07/13/2025,2104,A,30,53,-23,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
medicaire_medicaid,YouGov,07/09/2025,07/13/2025,2104,A,32,57,-25,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
pardons,YouGov,07/09/2025,07/13/2025,2104,A,27,55,-28,https://d3nkl3psvxxpe9.cloudfront.net/documents/Trump_Issue_Handling_poll_results.pdf,NA,Online Matched Sample,FALSE,NA,NA,NA
